0.36	80.154	0.9967	0.0192	-0.0165	0.0004	0.0002	0	0	0	0	0	0	0	0	0	0	0	0
0.38	73.61	0.99655	0.02065	-0.0179	0.0005	0.0002	0	0	0	0	0	0	0	0	0	0	0	0
0.4	67.947	0.9964	0.0221	-0.0193	0.0005	0.0002	0.0001	0	0	0	0	0	0	0	0	0	0	0
0.42	63.005	0.99615	0.02365	-0.0208	0.0006	0.0003	0.0001	0	0	0	0	0	0	0	0	0	0	0
0.44	58.666	0.9959	0.0252	-0.0222	0.0007	0.0003	0.0001	0	0	0	0	0	0	0	0	0	0	0
0.46	54.829	0.9956	0.0268	-0.0237	0.0008	0.0004	0.0001	0	0	0	0	0	0	0	0	0	0	0
0.48	51.421	0.9953	0.0284	-0.02515	0.00085	0.00045	0.00015	0	0	0	0	0	0	0	0	0	0	0
0.5	48.376	0.995	0.03	-0.0266	0.0009	0.0005	0.0002	0	0	0	0	0	0	0	0	0	0	0
0.55	42.039	0.9939	0.0342	-0.0301	0.0012	0.0006	0.0002	0	0	0	0	0	0	0	0	0	0	0
0.6	37.082	0.9925	0.0384	-0.0336	0.0015	0.00085	0.0003	0.00005	0	0	0	0	0	0	0	0	0	0
0.65	33.123	0.9908	0.0426	-0.0369	0.00185	0.0011	0.00045	0.0001	0	0	0	0	0	0	0	0	0	0
0.7	29.905	0.9887	0.0469	-0.0399	0.0022	0.0014	0.0006	0.0001	0	0	0	0	0	0	0	0	0	0
0.75	27.253	0.9863	0.05115	-0.0428	0.00265	0.0018	0.00075	0.0001	0	0	0	0	0	0	0	0	0	0
0.8	25.039	0.9835	0.0554	-0.0453	0.0031	0.0022	0.0009	0.0002	0	0	0	0	0	0	0	0	0	0
0.85	23.171	0.9802	0.0596	-0.0475	0.0037	0.00265	0.00115	0.0002	0	0	0	0	0	0	0	0	0	0
0.9	21.583	0.9765	0.06375	-0.04945	0.0043	0.0032	0.0014	0.0003	0	0	0	0	0	0	0	0	0	0
0.95	20.22	0.9723	0.0678	-0.0509	0.0049	0.0038	0.0017	0.0004	0	0	0	0	0	0	0	0	0	0
1	19.046	0.9676	0.0718	-0.0521	0.0057	0.00435	0.0021	0.0005	0.00005	0	0	0	0	0	0	0	0	0
1.1	17.14	0.9567	0.0795	-0.05305	0.00725	0.0059	0.0029	0.0007	0.0001	0	0	0	0	0	0	0	0	0
1.2	15.685	0.9438	0.0866	-0.0522	0.0092	0.0076	0.0039	0.00095	0.00015	0	0	0	0	0	0	0	0	0
1.3	14.563	0.9289	0.0932	-0.0495	0.0113	0.0095	0.0051	0.0013	0.0002	0	0	0	0	0	0	0	0	0
1.4	13.694	0.912	0.0992	-0.0449	0.0137	0.0117	0.0064	0.0017	0.0002	0	0	0	0	0	0	0	0	0
1.5	13.023	0.8933	0.1045	-0.0385	0.0163	0.014	0.0079	0.0022	0.0003	0	0	0	0	0	0	0	0	0
1.6	12.511	0.873	0.1091	-0.0304	0.0191	0.0165	0.0096	0.0027	0.0004	0	0	0	0	0	0	0	0	0
1.7	12.125	0.8513	0.113	-0.0206	0.022	0.0191	0.0113	0.0033	0.0005	0.0001	0	0	0	0	0	0	0	0
1.8	11.848	0.8284	0.1163	-0.0094	0.025	0.0218	0.0132	0.004	0.0006	0.0001	0	0	0	0	0	0	0	0
1.9	11.659	0.8045	0.119	0.003	0.0282	0.0245	0.0153	0.0047	0.0007	0.0001	0	0	0	0	0	0	0	0
2	11.547	0.7801	0.1211	0.0165	0.0313	0.0272	0.0173	0.0054	0.00095	0.00015	0	0	0	0	0	0	0	0
2.2	11.514	0.7303	0.1237	0.0458	0.0376	0.0324	0.0217	0.00715	0.0012	0.00015	0	0	0	0	0	0	0	0
2.4	11.685	0.681	0.1246	0.0767	0.0436	0.0371	0.0261	0.009	0.0017	0.0002	0	0	0	0	0	0	0	0
2.6	12.018	0.6337	0.1242	0.1079	0.0491	0.0411	0.0306	0.0109	0.0022	0.0003	0	0	0	0	0	0	0	0
2.8	12.478	0.5895	0.123	0.1381	0.0541	0.0443	0.035	0.013	0.0027	0.0003	0	0	0	0	0	0	0	0
3	13.037	0.5493	0.1212	0.16635	0.0584	0.04665	0.0394	0.01505	0.00325	0.0004	0	0	0	0	0	0	0	0
3.2	13.667	0.5137	0.1193	0.1917	0.062	0.0482	0.0437	0.0171	0.0038	0.0005	0	0	0	0	0	0	0	0
3.4	14.337	0.4822	0.1175	0.2137	0.0649	0.04915	0.04815	0.0193	0.0045	0.0006	0	0	0	0	0	0	0	0
3.6	15.022	0.4554	0.11645	0.2316	0.067	0.0495	0.0526	0.0215	0.0052	0.00075	0	0	0	0	0	0	0	0
3.8	15.786	0.4298	0.1178	0.2461	0.069	0.04985	0.0569	0.0236	0.006	0.0009	0.00005	0	0	0	0	0	0	0
4	16.458	0.4084	0.117	0.25845	0.0712	0.0495	0.0617	0.0258	0.0068	0.0011	0.00005	0	0	0	0	0	0	0
4.2	17.05	0.3909	0.116	0.2668	0.0729	0.0493	0.0668	0.0283	0.0076	0.0013	0.0001	0	0	0	0	0	0	0
4.4	17.563	0.3764	0.1152	0.2714	0.0741	0.0496	0.0724	0.0308	0.0085	0.0015	0.0001	0	0	0	0	0	0	0
4.6	17.997	0.3641	0.1145	0.2725	0.07495	0.0506	0.0784	0.0336	0.0095	0.0017	0.0001	0.00005	0	0	0	0	0	0
4.8	18.353	0.3535	0.114	0.2705	0.0756	0.0524	0.0848	0.0365	0.0105	0.002	0.00015	0.00005	0	0	0	0	0	0
5	18.639	0.344	0.1136	0.2659	0.07585	0.0552	0.0916	0.0396	0.01165	0.0023	0.0002	0.0001	0	0	0	0	0	0
5.2	18.86	0.3355	0.1133	0.2593	0.0756	0.0589	0.0989	0.0428	0.0128	0.0026	0.0002	0.0001	0	0	0	0	0	0
5.4	19.025	0.3276	0.1128	0.2511	0.0748	0.0635	0.1064	0.0463	0.01405	0.003	0.0003	0.00015	0	0	0	0	0	0
5.6	19.143	0.3202	0.1122	0.242	0.0733	0.0688	0.1142	0.05	0.0153	0.0035	0.0003	0.0002	0	0	0	0	0	0
5.8	19.223	0.3134	0.1114	0.2324	0.0709	0.0747	0.12215	0.0539	0.0166	0.004	0.00035	0.0002	0	0	0	0	0	0
6	19.272	0.307	0.1102	0.2228	0.0678	0.0809	0.1301	0.0579	0.0181	0.0045	0.0004	0.0003	0	0	0	0	0	0
6.2	19.299	0.3011	0.1087	0.2136	0.0639	0.0873	0.1378	0.0621	0.0196	0.0051	0.0005	0.0003	0	0	0	0	0	0
6.4	19.306	0.2956	0.1067	0.2049	0.0593	0.0938	0.1453	0.0665	0.0211	0.0058	0.0006	0.0004	0	0	0	0	0	0
6.6	19.297	0.2905	0.1044	0.1971	0.054	0.1002	0.1525	0.071	0.0227	0.0065	0.0007	0.0004	0	0	0	0	0	0
6.8	19.27	0.2858	0.1017	0.1901	0.0483	0.1063	0.1591	0.0756	0.0244	0.0074	0.0008	0.0005	0	0	0	0	0	0
7	19.222	0.2814	0.0986	0.1842	0.0422	0.1121	0.1652	0.0803	0.0261	0.0083	0.001	0.0006	0	0	0	0	0	0
7.5	18.942	0.27082	0.08835	0.1747	0.0278	0.12491	0.17694	0.09247	0.03044	0.01073	0.00171	0.00105	0.00006	0.00002	0	0	0	0
8	18.564	0.26178	0.07872	0.17121	0.01522	0.1317	0.1837	0.10478	0.03395	0.01364	0.0032	0.00167	0.00025	0.00018	0	0	0	0
8.5	18.136	0.25404	0.0709	0.1681	0.0051	0.1349	0.18795	0.11715	0.03663	0.01711	0.00435	0.00253	0.00044	0.0008	0	0	0	0
9	17.81	0.24749	0.06635	0.16375	-0.0039	0.13506	0.1906	0.12942	0.03895	0.0213	0.00518	0.00345	0.00064	0.0017	0	0	0	0
9.5	17.53	0.24173	0.06391	0.15933	-0.012	0.1336	0.19189	0.14172	0.04109	0.0246	0.006	0.0044	0.0008	0.0028	0.00013	0	0	0
10	17.293	0.2365	0.0626	0.1546	-0.0192	0.1305	0.1928	0.1541	0.0431	0.0273	0.0068	0.0053	0.0011	0.004	0.0005	0	0	0
10.25	17.177	0.2341	0.0621	0.1523	-0.0224	0.1288	0.193	0.1602	0.044	0.0285	0.0072	0.0058	0.0012	0.0045	0.0007	0	0	0
10.5	17.08	0.2316	0.0618	0.1501	-0.0251	0.127	0.1929	0.1663	0.0448	0.0297	0.0076	0.0063	0.0013	0.0049	0.0008	0	0	0
10.75	16.995	0.229	0.0617	0.1479	-0.0275	0.1251	0.1927	0.1721	0.0456	0.031	0.008	0.0068	0.0014	0.0052	0.001	0	0	0
11	16.915	0.2263	0.0617	0.1458	-0.0296	0.1232	0.1924	0.1778	0.0463	0.0322	0.0083	0.0073	0.0015	0.0055	0.0011	0.0002	0	0
11.4	16.799	0.2218	0.0618	0.1425	-0.0323	0.1199	0.1918	0.1862	0.0474	0.0341	0.0088	0.0081	0.0017	0.0059	0.0013	0.001	0	0
12	16.67	0.2152	0.0621	0.1379	-0.0347	0.1146	0.1904	0.1975	0.0494	0.0368	0.0096	0.0092	0.002	0.0064	0.0016	0.002	0	0
12.75	16.567	0.2071	0.063	0.1323	-0.0352	0.1077	0.1883	0.2095	0.0516	0.0402	0.0107	0.0103	0.0023	0.0068	0.0019	0.0035	0	0
13	16.53	0.2045	0.0635	0.1305	-0.0348	0.1052	0.1878	0.2127	0.0524	0.0412	0.011	0.0107	0.0024	0.0069	0.002	0.004	0	0
13.25	16.49	0.2021	0.0641	0.1287	-0.0343	0.1027	0.1871	0.2155	0.0532	0.0422	0.0113	0.0111	0.0025	0.007	0.002	0.0048	0	0
13.5	16.47	0.1997	0.0649	0.1271	-0.0335	0.1005	0.1864	0.2183	0.0539	0.0431	0.0116	0.0114	0.0026	0.0071	0.002	0.0049	0	0
13.75	16.465	0.1973	0.0659	0.1254	-0.0327	0.0982	0.1856	0.2215	0.0546	0.0441	0.0118	0.0117	0.0027	0.0071	0.002	0.0048	0	0
14	16.464	0.1949	0.0669	0.1237	-0.0318	0.096	0.1848	0.2244	0.0553	0.0451	0.012	0.0121	0.0028	0.0071	0.002	0.0047	0	0
14.25	16.466	0.1927	0.0679	0.1221	-0.0307	0.094	0.1837	0.227	0.0559	0.0461	0.0123	0.0124	0.0029	0.0072	0.002	0.0045	0	0
14.5	16.469	0.1902	0.0689	0.1205	-0.0294	0.092	0.1827	0.2293	0.0566	0.0472	0.0126	0.0128	0.003	0.0072	0.0021	0.0043	0	0
14.75	16.476	0.1876	0.0699	0.119	-0.028	0.09	0.1817	0.2314	0.0572	0.0484	0.0128	0.0132	0.0031	0.0074	0.0021	0.0042	0	0
15	16.481	0.185	0.071	0.1175	-0.0263	0.0883	0.1807	0.2333	0.0578	0.0494	0.013	0.0135	0.0032	0.0074	0.0021	0.0041	0	0
15.5	16.489	0.1797	0.0729	0.1145	-0.0226	0.0853	0.1788	0.2367	0.059	0.0514	0.0134	0.0141	0.0034	0.0074	0.0021	0.0039	0	0
16	16.496	0.1748	0.0744	0.1116	-0.0186	0.0825	0.177	0.2393	0.0602	0.0534	0.0138	0.0147	0.0036	0.0075	0.0021	0.0037	0	0
16.5	16.5	0.1704	0.0759	0.1087	-0.0146	0.0799	0.1754	0.2411	0.0613	0.0552	0.0143	0.0153	0.0038	0.0077	0.0021	0.0035	0	0
17	16.503	0.1668	0.0775	0.106	-0.0109	0.0775	0.1738	0.2423	0.0624	0.0568	0.0148	0.0158	0.004	0.0078	0.0021	0.0033	0	0
17.25	16.504	0.1653	0.0783	0.1047	-0.0091	0.0764	0.173	0.2426	0.063	0.0575	0.015	0.016	0.0041	0.0078	0.0022	0.0032	0	0
17.5	16.505	0.1639	0.0791	0.1034	-0.0073	0.0752	0.1722	0.2428	0.0635	0.0582	0.0153	0.0162	0.0043	0.0079	0.0022	0.0031	0	0
17.75	16.505	0.1626	0.08	0.1021	-0.0055	0.0741	0.1715	0.2429	0.064	0.0588	0.0155	0.0164	0.0044	0.0079	0.0023	0.003	0	0
18	16.505	0.1613	0.0808	0.1008	-0.0038	0.073	0.1707	0.2428	0.0646	0.0595	0.0158	0.0166	0.0046	0.008	0.0023	0.003	0	0
18.5	16.504	0.159	0.0825	0.0982	-0.0005	0.0709	0.1694	0.2426	0.0657	0.0607	0.0163	0.017	0.0049	0.0081	0.0023	0.0029	0	0
19	16.503	0.1567	0.0841	0.0959	0.0025	0.0689	0.1681	0.2422	0.0668	0.0619	0.0169	0.0174	0.0053	0.0082	0.0023	0.0028	0	0
19.69	16.5	0.1534	0.0862	0.0935	0.006	0.0665	0.1662	0.2414	0.0682	0.0635	0.0178	0.0179	0.0059	0.0083	0.0024	0.0028	0	0
20	16.496	0.1519	0.0871	0.0926	0.0075	0.0655	0.1653	0.241	0.0688	0.0641	0.0182	0.0182	0.0061	0.0084	0.0024	0.0028	0.0001	0
20.5	16.49	0.1495	0.0885	0.0912	0.0096	0.064	0.1638	0.2401	0.0698	0.0653	0.0189	0.0187	0.0065	0.0086	0.0025	0.0029	0.0001	0
21	16.48	0.1472	0.0899	0.09	0.0116	0.0625	0.1622	0.2393	0.0707	0.0664	0.0197	0.0191	0.0069	0.0087	0.0027	0.0029	0.0002	0
21.5	16.466	0.1449	0.0913	0.0891	0.0135	0.0611	0.1605	0.2383	0.0716	0.0673	0.0206	0.0195	0.0073	0.0089	0.0028	0.003	0.0003	0
22	16.438	0.1427	0.0926	0.0884	0.0153	0.0597	0.1588	0.2372	0.0724	0.0683	0.0214	0.02	0.0077	0.0091	0.0029	0.0031	0.0004	0
22.5	16.401	0.1405	0.0939	0.0879	0.0171	0.0583	0.157	0.2362	0.0732	0.0691	0.0223	0.0205	0.0081	0.0092	0.003	0.0032	0.0005	0
23	16.366	0.1385	0.0951	0.0877	0.0188	0.057	0.1551	0.2351	0.074	0.07	0.023	0.0209	0.0084	0.0094	0.0031	0.0033	0.0006	0
24	16.28	0.134	0.0968	0.0878	0.0217	0.0547	0.1517	0.2323	0.0755	0.0718	0.0249	0.0221	0.0093	0.0097	0.0033	0.0035	0.0008	0.0001
24.25	16.257	0.1329	0.0972	0.0879	0.0223	0.0542	0.1509	0.2316	0.0758	0.0722	0.0254	0.0224	0.0095	0.0098	0.0034	0.0036	0.0008	0.0001
25	16.177	0.1297	0.0983	0.0881	0.0242	0.0527	0.1484	0.2294	0.0769	0.0736	0.0269	0.0232	0.0101	0.01	0.0036	0.0038	0.0009	0.0002
26	16.066	0.1256	0.0996	0.0881	0.0265	0.0508	0.1447	0.226	0.0785	0.0755	0.0293	0.0243	0.0108	0.0105	0.004	0.0043	0.0011	0.0004
26.5	16.003	0.1237	0.1002	0.0881	0.0276	0.05	0.1428	0.2242	0.0792	0.0764	0.0305	0.0249	0.0111	0.0107	0.0042	0.0046	0.0012	0.0006
27	15.938	0.1219	0.1007	0.0881	0.0285	0.0492	0.1409	0.2225	0.08	0.0772	0.0317	0.0254	0.0115	0.011	0.0044	0.005	0.0013	0.0007
27.5	15.87	0.1201	0.1012	0.0881	0.0294	0.0485	0.1389	0.2207	0.0807	0.078	0.033	0.026	0.0119	0.0112	0.0046	0.0054	0.0015	0.0008
28	15.78	0.1185	0.1017	0.0882	0.0303	0.0479	0.137	0.2188	0.0814	0.0787	0.0342	0.0265	0.0123	0.0115	0.0048	0.0057	0.0016	0.0009
29	15.621	0.1154	0.1025	0.0884	0.032	0.0465	0.1328	0.2147	0.0828	0.0802	0.0367	0.0278	0.013	0.0123	0.0053	0.0065	0.0019	0.0012
30	15.464	0.1125	0.1034	0.089	0.0338	0.0451	0.1283	0.2103	0.084	0.0816	0.039	0.0292	0.0138	0.0131	0.0059	0.0072	0.0023	0.0015
31	15.298	0.1098	0.1042	0.0896	0.0354	0.0437	0.124	0.2059	0.0854	0.0831	0.0412	0.0304	0.0147	0.0139	0.0064	0.0079	0.0026	0.0018
31.56	15.205	0.1083	0.1046	0.09	0.0362	0.043	0.1217	0.2033	0.0862	0.0839	0.0424	0.031	0.0152	0.0143	0.0068	0.0082	0.0029	0.002
32	15.133	0.1071	0.1049	0.0903	0.0368	0.0425	0.12	0.2012	0.0868	0.0845	0.0434	0.0315	0.0156	0.0147	0.0071	0.0084	0.0031	0.0021
32.5	15.051	0.1058	0.1052	0.0906	0.0375	0.042	0.1181	0.1988	0.0874	0.0852	0.0445	0.03205	0.016	0.0152	0.0074	0.0087	0.0033	0.00225
33	14.97	0.1045	0.1054	0.091	0.0383	0.0415	0.1162	0.1962	0.088	0.0859	0.0457	0.0326	0.0164	0.0157	0.0077	0.009	0.0035	0.0024
33.5	14.889	0.10315	0.1056	0.0913	0.03905	0.041	0.11435	0.1936	0.0884	0.0866	0.047	0.03315	0.0168	0.0164	0.0081	0.0093	0.0037	0.0025
34	14.809	0.1018	0.1058	0.0915	0.0398	0.0405	0.1125	0.1909	0.0888	0.0873	0.0483	0.0337	0.0172	0.0172	0.0085	0.00965	0.0039	0.00265
34.5	14.729	0.1005	0.106	0.0917	0.0406	0.04	0.1106	0.1882	0.0891	0.088	0.0496	0.0342	0.0176	0.0181	0.0089	0.01	0.0041	0.0028
35	14.65	0.0991	0.1062	0.0918	0.0414	0.0395	0.1087	0.18555	0.0894	0.0888	0.0509	0.0348	0.0179	0.019	0.0093	0.0104	0.0043	0.00295
36	14.492	0.0963	0.1065	0.0918	0.0431	0.0384	0.1049	0.1806	0.09005	0.0902	0.0535	0.036	0.01855	0.0208	0.0101	0.0113	0.0047	0.0032
37	14.336	0.0935	0.1067	0.0917	0.0448	0.0373	0.1011	0.176	0.0907	0.0915	0.056	0.0372	0.0192	0.0226	0.0109	0.0123	0.0051	0.0034
38	14.182	0.0908	0.1067	0.0915	0.0465	0.0361	0.0973	0.17195	0.09135	0.0928	0.0583	0.0384	0.0198	0.0244	0.01165	0.0134	0.00545	0.0036
39	14.037	0.08825	0.10675	0.09125	0.0483	0.0348	0.0936	0.1679	0.092	0.09405	0.0605	0.0395	0.0204	0.0262	0.0124	0.0145	0.0058	0.0038
40	13.893	0.0857	0.1068	0.091	0.0501	0.03345	0.0899	0.164	0.09275	0.09525	0.0627	0.0406	0.0209	0.028	0.01315	0.0156	0.0061	0.004
